Architecture,Dataset,Experiment,Is_Quantized,Collapsed_Ranges,Delta_Acc,Params_Reduction_%,FLOPs_Reduction_%,Memory_Reduction_%
InceptionNet,CIFAR-10,Set_0,False,"['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4b.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_1,False,"['stage4.inception_4b.branch3.0.conv', 'stage4.inception_4c.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_2,False,"['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_3,False,"['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4e.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_4,False,"['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Set_5,False,"['stage5.inception_5b.branch2.1.conv', 'stage5.inception_5b.branch3.1.conv']",,,,
InceptionNet,CIFAR-10,Dynamic_Region_All_Combined,False,"[['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4b.branch2.0.conv'], ['stage4.inception_4b.branch3.0.conv', 'stage4.inception_4c.branch2.0.conv'], ['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv'], ['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4e.branch2.0.conv'], ['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage5.inception_5b.branch2.1.conv', 'stage5.inception_5b.branch3.1.conv']]",0.010000000000005116,36.41839654339567,21.865153874152377,1.9575024851105738
InceptionNet,CIFAR-10,Control (Continued),False,None,0.0,0.0,0.0,0.0
InceptionNet,CIFAR-10,Set_0,True,"['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4b.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_1,True,"['stage4.inception_4b.branch3.0.conv', 'stage4.inception_4c.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_2,True,"['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_3,True,"['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4e.branch2.0.conv']",,,,
InceptionNet,CIFAR-10,Set_4,True,"['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv']",,,,
InceptionNet,CIFAR-10,Set_5,True,"['stage5.inception_5b.branch2.1.conv', 'stage5.inception_5b.branch3.1.conv']",,,,
InceptionNet,CIFAR-10,Dynamic_Region_All_Combined,True,"[['stage4.inception_4a.branch3.1.conv', 'stage4.inception_4b.branch2.0.conv'], ['stage4.inception_4b.branch3.0.conv', 'stage4.inception_4c.branch2.0.conv'], ['stage4.inception_4c.branch3.0.conv', 'stage4.inception_4d.branch2.0.conv'], ['stage4.inception_4d.branch3.0.conv', 'stage4.inception_4e.branch2.0.conv'], ['stage4.inception_4e.branch3.0.conv', 'stage4.inception_4e.branch4.1.conv'], ['stage5.inception_5b.branch2.1.conv', 'stage5.inception_5b.branch3.1.conv']]",,,,
InceptionNet,CIFAR-10,Control (Continued),True,None,0.013999999999995794,0.0,0.0,50.0
